Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 01/07  02:00:00,0.756147465,3.158340387,0,3.132589799,0,0.081481754,0.081481754,0.081481754,0.089844728,0.019354937,0.07618578,0.37385121,0.098785057
 01/07  03:00:00,0.691375804,3.219072987,0,3.193620956,0,0.082948967,0.082948967,0.082948967,0.064174796,0.013824955,0.062326493,0.369516703,0.081939889
 01/07  04:00:00,0.682816473,3.229523269,0,3.204429507,0,0.083217774,0.083217774,0.083217774,0.064174796,0.013824955,0.053976431,0.364315295,0.086663222
 01/07  05:00:00,0.729371983,3.183344877,0,3.159199036,0,0.082077434,0.082077434,0.082077434,0.064174796,0.013824955,0.065822864,0.350553236,0.136274697
 01/07  06:00:00,0.992082959,2.952257254,0,2.925312435,0,0.075978392,0.075978392,0.075978392,0.064174796,0.013824955,0.080078181,0.391189237,0.350193398
 01/07  07:00:00,1.610580819,2.752627912,0,2.721495824,0,0.070659809,0.070659809,0.070659809,0.147602041,0.031797395,0.140383543,0.451980695,0.751513337
 01/07  08:00:00,2.047162608,2.889117331,0,2.856037154,0,0.074276766,0.074276766,0.074276766,0.301621517,0.064977292,0.228567291,0.480263352,0.86581239
 01/07  09:00:00,1.979080247,2.39933094,0,2.371363562,0,0.061589294,0.061589294,0.061589294,0.288786568,0.062212303,0.30112795,0.406034923,0.842685209
 01/07  10:00:00,1.732856871,2.339606765,0,2.315804264,0,0.060287665,0.060287665,0.060287665,0.147602041,0.031797395,0.375064554,0.345568553,0.755892663
 01/07  11:00:00,1.63287348,2.634950955,0,2.610588659,0,0.068304065,0.068304065,0.068304065,0.121932142,0.026267417,0.395792849,0.353695754,0.650237253
 01/07  12:00:00,1.539242693,2.034683933,0,2.010314173,0,0.052559691,0.052559691,0.052559691,0.121932142,0.026267417,0.413608485,0.353804116,0.554426842
 01/07  13:00:00,1.432220638,1.507957296,0,1.483998053,0,0.038823171,0.038823171,0.038823171,0.121932142,0.026267417,0.39965648,0.347844169,0.481053259
 01/07  14:00:00,1.357630218,1.387818817,0,1.363031077,0,0.035812856,0.035812856,0.035812856,0.121932142,0.026267417,0.361435816,0.359872426,0.435665562
 01/07  15:00:00,1.307844537,1.185172883,0,1.158989386,0,0.030554106,0.030554106,0.030554106,0.128349577,0.027649903,0.331767743,0.380136245,0.392742963
 01/07  16:00:00,1.377873121,1.067841798,0,1.040202833,0,0.027449595,0.027449595,0.027449595,0.160436991,0.034562383,0.339922589,0.401266965,0.397590598
 01/07  17:00:00,1.69925632,1.463653282,0,1.43096123,0,0.037938806,0.037938806,0.037938806,0.269534103,0.058064812,0.389638663,0.474628493,0.452807444
 01/07  18:00:00,2.302163083,2.205948028,0,2.16623241,0,0.057323373,0.057323373,0.057323373,0.500563357,0.107834641,0.480421868,0.576597765,0.562778079
 01/07  19:00:00,2.719926454,1.514807074,0,1.4716879,0,0.038504341,0.038504341,0.038504341,0.744427561,0.160369476,0.43259402,0.626011142,0.671375915
 01/07  20:00:00,2.70540157,1.548513939,0,1.504006473,0,0.039233338,0.039233338,0.039233338,0.789349925,0.170046944,0.349590651,0.646166599,0.694370114
 01/07  21:00:00,2.50900421,2.003886614,0,1.95784904,0,0.051117714,0.051117714,0.051117714,0.680252812,0.146544516,0.310730298,0.668380946,0.635333924
 01/07  22:00:00,2.280772372,2.606079878,0,2.561117111,0,0.066768559,0.066768559,0.066768559,0.5711557,0.123042104,0.29394914,0.652776722,0.556436147
 01/07  23:00:00,1.860762712,3.367921414,0,3.329011901,0,0.086501817,0.086501817,0.086501817,0.429971094,0.092627195,0.234174068,0.564894597,0.435949942
 01/07  24:00:00,1.421152116,3.956409682,0,3.92259804,0,0.101487901,0.101487901,0.101487901,0.295204003,0.063594789,0.151455627,0.490882893,0.301882904
 01/08  01:00:00,0.979079265,4.52624138,0,4.498274001,0,0.115923583,0.115923583,0.115923583,0.154019476,0.033179897,0.092942925,0.406034923,0.160334461
 01/08  02:00:00,0.802669692,5.000974376,0,4.975223788,0,0.127899481,0.127899481,0.127899481,0.089844728,0.019354937,0.07618578,0.37385121,0.098889556
 01/08  03:00:00,0.751190144,5.588589157,0,5.563137126,0,0.142689644,0.142689644,0.142689644,0.064174796,0.013824955,0.062326493,0.369516703,0.082013553
 01/08  04:00:00,0.752111545,5.985535263,0,5.960441501,0,0.152430854,0.152430854,0.152430854,0.064174796,0.013824955,0.053976431,0.364315295,0.086745214
 01/08  05:00:00,0.815462907,6.606527631,0,6.58238179,0,0.168001106,0.168001106,0.168001106,0.064174796,0.013824955,0.065822864,0.350553236,0.136441949
 01/08  06:00:00,1.092809106,6.956463767,0,6.929518948,0,0.176182429,0.176182429,0.176182429,0.064174796,0.013824955,0.080078181,0.391189237,0.350715508
 01/08  07:00:00,1.737475291,7.76000588,0,7.728873792,0,0.19636188,0.19636188,0.19636188,0.147602041,0.031797395,0.140383543,0.451980695,0.752705737
 01/08  08:00:00,2.162637148,7.489922828,0,7.456842651,0,0.188350343,0.188350343,0.188350343,0.301621517,0.064977292,0.228567291,0.480263352,0.867213353
 01/08  09:00:00,2.10920391,7.586269016,0,7.558301638,0,0.190337163,0.190337163,0.190337163,0.288786568,0.062212303,0.30112795,0.406034923,0.844061004
 01/08  10:00:00,1.851441401,7.104476034,0,7.080673534,0,0.177630567,0.177630567,0.177630567,0.147602041,0.031797395,0.375064554,0.345568553,0.757134291
 01/08  11:00:00,1.763013319,7.824755015,0,7.800392719,0,0.197376112,0.197376112,0.197376112,0.121932142,0.026267417,0.395792849,0.353695754,0.651305045
 01/08  12:00:00,1.636059795,5.951903516,0,5.927533756,0,0.148472996,0.148472996,0.148472996,0.121932142,0.026267417,0.413608485,0.353804116,0.555330638
 01/08  13:00:00,1.516252115,4.873024037,0,4.849064794,0,0.122076675,0.122076675,0.122076675,0.121932142,0.026267417,0.39965648,0.347844169,0.481831232
 01/08  14:00:00,1.433794375,4.403645928,0,4.378858187,0,0.111282035,0.111282035,0.111282035,0.121932142,0.026267417,0.361435816,0.359872426,0.43636054
 01/08  15:00:00,1.372625095,3.7407806,0,3.714597103,0,0.094714661,0.094714661,0.094714661,0.128349577,0.027649903,0.331767743,0.380136245,0.393362966
 01/08  16:00:00,1.443244953,3.64160281,0,3.613963844,0,0.092196141,0.092196141,0.092196141,0.160436991,0.034562383,0.339922589,0.401266965,0.398215884
 01/08  17:00:00,1.759881566,3.828750588,0,3.796058537,0,0.097846348,0.097846348,0.097846348,0.269534103,0.058064812,0.389638663,0.474628493,0.453525148
 01/08  18:00:00,2.386203781,5.455152799,0,5.415437181,0,0.140469577,0.140469577,0.140469577,0.500563357,0.107834641,0.480421868,0.576597765,0.563672573
 01/08  19:00:00,2.800767756,4.680589902,0,4.637470728,0,0.118282352,0.118282352,0.118282352,0.744427561,0.160369476,0.43259402,0.626011142,0.672439205
 01/08  20:00:00,2.788711992,4.81981735,0,4.775309884,0,0.12144935,0.12144935,0.12144935,0.789349925,0.170046944,0.349590651,0.646166599,0.695464524
 01/08  21:00:00,2.591286498,5.25034051,0,5.204302936,0,0.132397321,0.132397321,0.132397321,0.680252812,0.146544516,0.310730298,0.668380946,0.636336605
 01/08  22:00:00,2.362265639,5.842792025,0,5.797829258,0,0.147384303,0.147384303,0.147384303,0.5711557,0.123042104,0.29394914,0.652776722,0.55731367
 01/08  23:00:00,1.938051983,6.468107634,0,6.429198121,0,0.163119315,0.163119315,0.163119315,0.429971094,0.092627195,0.234174068,0.564894597,0.436621715
 01/08  24:00:00,1.500784849,7.165785918,0,7.131974275,0,0.180679511,0.180679511,0.180679511,0.295204003,0.063594789,0.151455627,0.490882893,0.302324026
 01/09  01:00:00,1.042810021,7.813288834,0,7.785321456,0,0.196903483,0.196903483,0.196903483,0.154019476,0.033179897,0.086369242,0.406034923,0.149659
 01/09  02:00:00,0.870017738,8.146323652,0,8.120573063,0,0.20485022,0.20485022,0.20485022,0.089844728,0.019354937,0.072238755,0.37385121,0.093233887
 01/09  03:00:00,0.815630512,8.521495718,0,8.496043687,0,0.213892086,0.213892086,0.213892086,0.064174796,0.013824955,0.059715255,0.369516703,0.077862716
 01/09  04:00:00,0.814000556,8.781781404,0,8.756687642,0,0.220144044,0.220144044,0.220144044,0.064174796,0.013824955,0.052611026,0.364315295,0.082286439
 01/09  05:00:00,0.864816476,9.148573103,0,9.124427262,0,0.229147368,0.229147368,0.229147368,0.064174796,0.013824955,0.063151709,0.350553236,0.127320411
 01/09  06:00:00,1.120481879,9.363167918,0,9.336223099,0,0.234197795,0.234197795,0.234197795,0.064174796,0.013824955,0.075981488,0.391189237,0.324469607
 01/09  07:00:00,1.700615255,9.223013703,0,9.191881614,0,0.23031551,0.23031551,0.23031551,0.147602041,0.031797395,0.129758031,0.451980695,0.692517584
 01/09  08:00:00,2.126961838,9.924371966,0,9.89129179,0,0.247123012,0.247123012,0.247123012,0.301621517,0.064977292,0.207405929,0.480263352,0.793926735
 01/09  09:00:00,2.025489256,8.706555663,0,8.678588285,0,0.215750167,0.215750167,0.215750167,0.288786568,0.062212303,0.268690649,0.406034923,0.767370645
 01/09  10:00:00,1.736346696,7.216431327,0,7.192628826,0,0.178283227,0.178283227,0.178283227,0.147602041,0.031797395,0.330033496,0.345568553,0.686417984
 01/09  11:00:00,1.629359128,6.999684999,0,6.975322703,0,0.175400928,0.175400928,0.175400928,0.121932142,0.026267417,0.34487662,0.353695754,0.590542268
 01/09  12:00:00,1.50093308,4.664362465,0,4.639992705,0,0.116278439,0.116278439,0.116278439,0.121932142,0.026267417,0.361119726,0.353804116,0.504887239
 01/09  13:00:00,1.382965767,3.199583999,0,3.175624756,0,0.080351999,0.080351999,0.080351999,0.121932142,0.026267417,0.351845974,0.347844169,0.438080066
 01/09  14:00:00,1.301290314,2.376517919,0,2.351730179,0,0.060309281,0.060309281,0.060309281,0.121932142,0.026267417,0.317847783,0.359872426,0.398417266
 01/09  15:00:00,1.248805697,1.74149629,0,1.715312793,0,0.044369389,0.044369389,0.044369389,0.128349577,0.027649903,0.292642171,0.380136245,0.359014412
 01/09  16:00:00,1.318541689,1.521802801,0,1.494163836,0,0.038704248,0.038704248,0.038704248,0.160436991,0.034562383,0.302863616,0.401266965,0.364063486
 01/09  17:00:00,1.624446278,1.567578953,0,1.534886902,0,0.040233694,0.040233694,0.040233694,0.269534103,0.058064812,0.353720743,0.474628493,0.411620433
 01/09  18:00:00,2.239990994,3.067797388,0,3.02808177,0,0.079965318,0.079965318,0.079965318,0.500563357,0.107834641,0.445069937,0.576597765,0.513315976
 01/09  19:00:00,2.64930613,2.597433877,0,2.554314703,0,0.066437881,0.066437881,0.066437881,0.744427561,0.160369476,0.398283704,0.626011142,0.607132366
 01/09  20:00:00,2.631080521,2.798411066,0,2.7539036,0,0.071172271,0.071172271,0.071172271,0.789349925,0.170046944,0.315345897,0.646166599,0.622354885
 01/09  21:00:00,2.440775283,3.390201667,0,3.344164093,0,0.086388255,0.086388255,0.086388255,0.680252812,0.146544516,0.275874928,0.668380946,0.566689826
 01/09  22:00:00,2.229059188,4.239285458,0,4.194322691,0,0.108199958,0.108199958,0.108199958,0.5711557,0.123042104,0.258342283,0.652776722,0.498898422
 01/09  23:00:00,1.828846206,5.030036124,0,4.991126611,0,0.12812772,0.12812772,0.12812772,0.429971094,0.092627195,0.205880856,0.564894597,0.390700744
 01/09  24:00:00,1.421205144,5.717561844,0,5.683750202,0,0.14522885,0.14522885,0.14522885,0.295204003,0.063594789,0.135920782,0.490882893,0.273729828
 01/10  01:00:00,1.009303248,6.435254861,0,6.407287483,0,0.163223219,0.163223219,0.163223219,0.154019476,0.033179897,0.086369242,0.406034923,0.149832491
 01/10  02:00:00,0.845406386,7.115418506,0,7.089667918,0,0.180152501,0.180152501,0.180152501,0.089844728,0.019354937,0.072238755,0.37385121,0.093320254
 01/10  03:00:00,0.792946464,7.567031855,0,7.541579824,0,0.191147228,0.191147228,0.191147228,0.064174796,0.013824955,0.059715255,0.369516703,0.077923526
 01/10  04:00:00,0.781132989,7.44943404,0,7.424340278,0,0.187208604,0.187208604,0.187208604,0.064174796,0.013824955,0.052611026,0.364315295,0.082354312
 01/10  05:00:00,0.825417637,7.556206414,0,7.532060572,0,0.189609946,0.189609946,0.189609946,0.064174796,0.013824955,0.063151709,0.350553236,0.127458994
 01/10  06:00:00,1.075605536,7.500701909,0,7.47375709,0,0.188883165,0.188883165,0.188883165,0.064174796,0.013824955,0.075981488,0.391189237,0.324907895
 01/10  07:00:00,1.656215463,7.349667429,0,7.318535341,0,0.184914398,0.184914398,0.184914398,0.147602041,0.031797395,0.129758031,0.451980695,0.693518904
 01/10  08:00:00,2.080234489,7.922959745,0,7.889879569,0,0.199226117,0.199226117,0.199226117,0.301621517,0.064977292,0.207405929,0.480263352,0.795096282
 01/10  09:00:00,1.993027955,7.250264431,0,7.222297053,0,0.18215061,0.18215061,0.18215061,0.288786568,0.062212303,0.268690649,0.406034923,0.768508902
 01/10  10:00:00,1.724483725,6.586035543,0,6.562233042,0,0.165397997,0.165397997,0.165397997,0.147602041,0.031797395,0.330033496,0.345568553,0.687440243
 01/10  11:00:00,1.631968868,6.982231095,0,6.957868799,0,0.177132938,0.177132938,0.177132938,0.121932142,0.026267417,0.34487662,0.353695754,0.591419997
 01/10  12:00:00,1.517488215,5.242672131,0,5.218302371,0,0.132089698,0.132089698,0.132089698,0.121932142,0.026267417,0.361119726,0.353804116,0.505631116
 01/10  13:00:00,1.402712391,3.942614289,0,3.918655045,0,0.099459216,0.099459216,0.099459216,0.121932142,0.026267417,0.351845974,0.347844169,0.438719473
 01/10  14:00:00,1.328569524,3.417001285,0,3.392213545,0,0.087015327,0.087015327,0.087015327,0.121932142,0.026267417,0.317847783,0.359872426,0.398990429
 01/10  15:00:00,1.279594233,2.919091673,0,2.892908176,0,0.074647264,0.074647264,0.074647264,0.128349577,0.027649903,0.292642171,0.380136245,0.359525073
 01/10  16:00:00,1.358980724,3.071484014,0,3.043845049,0,0.078626957,0.078626957,0.078626957,0.160436991,0.034562383,0.302863616,0.401266965,0.364579812
 01/10  17:00:00,1.654927547,2.724844179,0,2.692152127,0,0.07012572,0.07012572,0.07012572,0.269534103,0.058064812,0.353720743,0.474628493,0.412209675
 01/10  18:00:00,2.265099087,4.020491446,0,3.980775829,0,0.104334078,0.104334078,0.104334078,0.500563357,0.107834641,0.445069937,0.576597765,0.514055309
 01/10  19:00:00,2.665255406,3.200376621,0,3.157257447,0,0.081514783,0.081514783,0.081514783,0.744427561,0.160369476,0.398283704,0.626011142,0.60800474
 01/10  20:00:00,2.644062132,3.275333344,0,3.230825878,0,0.083264307,0.083264307,0.083264307,0.789349925,0.170046944,0.315345897,0.646166599,0.623244461
 01/10  21:00:00,2.447883296,3.639034035,0,3.592996461,0,0.092686074,0.092686074,0.092686074,0.680252812,0.146544516,0.275874928,0.668380946,0.56750002
 01/10  22:00:00,2.221068768,3.901213978,0,3.856251211,0,0.099497489,0.099497489,0.099497489,0.5711557,0.123042104,0.258342283,0.652776722,0.49961047
 01/10  23:00:00,1.811063625,4.306795455,0,4.267885943,0,0.109801393,0.109801393,0.109801393,0.429971094,0.092627195,0.205880856,0.564894597,0.39124449
 01/10  24:00:00,1.396147957,4.689689097,0,4.655877454,0,0.11981162,0.11981162,0.11981162,0.295204003,0.063594789,0.135920782,0.490882893,0.27408987
 01/11  01:00:00,0.976740252,5.101162186,0,5.073194808,0,0.130494079,0.130494079,0.130494079,0.154019476,0.033179897,0.086369242,0.406034923,0.149998635
 01/11  02:00:00,0.802421834,5.355956147,0,5.330205559,0,0.137085214,0.137085214,0.137085214,0.089844728,0.019354937,0.072238755,0.37385121,0.09340299
 01/11  03:00:00,0.745329164,5.613197734,0,5.587745703,0,0.143471638,0.143471638,0.143471638,0.064174796,0.013824955,0.059715255,0.369516703,0.077981817
 01/11  04:00:00,0.73981364,5.707033712,0,5.68193995,0,0.145824188,0.145824188,0.145824188,0.064174796,0.013824955,0.052611026,0.364315295,0.082419379
 01/11  05:00:00,0.784631263,5.826334457,0,5.802188615,0,0.148690896,0.148690896,0.148690896,0.064174796,0.013824955,0.063151709,0.350553236,0.12759167
 01/11  06:00:00,1.033725392,5.74847638,0,5.721531561,0,0.146583765,0.146583765,0.146583765,0.064174796,0.013824955,0.075981488,0.391189237,0.325327151
 01/11  07:00:00,1.614688897,5.598147615,0,5.567015527,0,0.142430318,0.142430318,0.142430318,0.147602041,0.031797395,0.129758031,0.451980695,0.694476418
 01/11  08:00:00,2.034268492,5.984989572,0,5.951909395,0,0.152141771,0.152141771,0.152141771,0.301621517,0.064977292,0.207405929,0.480263352,0.796214631
 01/11  09:00:00,1.951708102,5.490772395,0,5.462805016,0,0.139742333,0.139742333,0.139742333,0.288786568,0.062212303,0.268690649,0.406034923,0.769597326
 01/11  10:00:00,1.697138542,5.387439286,0,5.363636785,0,0.137075309,0.137075309,0.137075309,0.147602041,0.031797395,0.330033496,0.345568553,0.688417749
 01/11  11:00:00,1.619827298,6.397217623,0,6.372855327,0,0.164152071,0.164152071,0.164152071,0.121932142,0.026267417,0.34487662,0.353695754,0.592259295
 01/11  12:00:00,1.512248184,4.964555888,0,4.940186128,0,0.126138377,0.126138377,0.126138377,0.121932142,0.026267417,0.361119726,0.353804116,0.506342406
 01/11  13:00:00,1.418578081,4.494469235,0,4.470509992,0,0.114713507,0.114713507,0.114713507,0.121932142,0.026267417,0.351845974,0.347844169,0.439330871
 01/11  14:00:00,1.337765167,3.742407855,0,3.717620115,0,0.095662911,0.095662911,0.095662911,0.121932142,0.026267417,0.317847783,0.359872426,0.399538488
 01/11  15:00:00,1.298198553,3.609888538,0,3.583705041,0,0.092763277,0.092763277,0.092763277,0.128349577,0.027649903,0.292642171,0.380136245,0.36001338
 01/11  16:00:00,1.373271789,3.58262201,0,3.554983045,0,0.092424299,0.092424299,0.092424299,0.160436991,0.034562383,0.302863616,0.401266965,0.365073534
 01/11  17:00:00,1.680194692,3.674584699,0,3.641892647,0,0.09482942,0.09482942,0.09482942,0.269534103,0.058064812,0.353720743,0.474628493,0.412773121
 01/11  18:00:00,2.281070272,4.624518537,0,4.584802919,0,0.119598297,0.119598297,0.119598297,0.500563357,0.107834641,0.445069937,0.576597765,0.514762274
 01/11  19:00:00,2.672593464,3.4477288,0,3.404609626,0,0.088018665,0.088018665,0.088018665,0.744427561,0.160369476,0.398283704,0.626011142,0.608838916
 01/11  20:00:00,2.646610942,3.351050164,0,3.306542697,0,0.084962483,0.084962483,0.084962483,0.789349925,0.170046944,0.315345897,0.646166599,0.624095094
 01/11  21:00:00,2.442426912,3.404712353,0,3.358674779,0,0.086454963,0.086454963,0.086454963,0.680252812,0.146544516,0.275874928,0.668380946,0.568274748
 01/11  22:00:00,2.21570044,3.668830661,0,3.623867894,0,0.093448281,0.093448281,0.093448281,0.5711557,0.123042104,0.258342283,0.652776722,0.50029135
 01/11  23:00:00,1.800834396,3.876526675,0,3.837617162,0,0.099052216,0.099052216,0.099052216,0.429971094,0.092627195,0.205880856,0.564894597,0.391764438
 01/11  24:00:00,1.381518916,4.100390901,0,4.066579259,0,0.104838298,0.104838298,0.104838298,0.295204003,0.063594789,0.135920782,0.490882893,0.274434152
 01/12  01:00:00,0.957271025,4.328373009,0,4.300405631,0,0.110866219,0.110866219,0.110866219,0.154019476,0.033179897,0.086369242,0.406034923,0.150157268
 01/12  02:00:00,0.781278519,4.520140259,0,4.49438967,0,0.115862928,0.115862928,0.115862928,0.089844728,0.019354937,0.072238755,0.37385121,0.093481961
 01/12  03:00:00,0.721196111,4.654629217,0,4.629177186,0,0.119282956,0.119282956,0.119282956,0.064174796,0.013824955,0.059715255,0.369516703,0.078037445
 01/12  04:00:00,0.715209982,4.729695238,0,4.704601476,0,0.121158457,0.121158457,0.121158457,0.064174796,0.013824955,0.052611026,0.364315295,0.082481452
 01/12  05:00:00,0.758076278,4.764060551,0,4.739914709,0,0.122009345,0.122009345,0.122009345,0.064174796,0.013824955,0.063151709,0.350553236,0.127718237
 01/12  06:00:00,1.00773681,4.697561668,0,4.67061685,0,0.120195245,0.120195245,0.120195245,0.064174796,0.013824955,0.075981488,0.391189237,0.325727089
 01/12  07:00:00,1.586007589,4.418909562,0,4.387777473,0,0.112835618,0.112835618,0.112835618,0.147602041,0.031797395,0.129758031,0.451980695,0.69538981
 01/12  08:00:00,2.003622455,4.724652096,0,4.69157192,0,0.120428917,0.120428917,0.120428917,0.301621517,0.064977292,0.207405929,0.480263352,0.797281448
 01/12  09:00:00,1.922005343,4.266998052,0,4.239030673,0,0.109001303,0.109001303,0.109001303,0.288786568,0.062212303,0.268690649,0.406034923,0.770635597
 01/12  10:00:00,1.666494319,4.128693298,0,4.104890798,0,0.105498623,0.105498623,0.105498623,0.147602041,0.031797395,0.330033496,0.345568553,0.689350212
 01/12  11:00:00,1.581788415,4.861921732,0,4.837559436,0,0.125312551,0.125312551,0.125312551,0.121932142,0.026267417,0.34487662,0.353695754,0.593059932
 01/12  12:00:00,1.487936145,3.944418716,0,3.920048956,0,0.101147828,0.101147828,0.101147828,0.121932142,0.026267417,0.361119726,0.353804116,0.507020915
 01/12  13:00:00,1.393489575,3.468639106,0,3.444679863,0,0.089041788,0.089041788,0.089041788,0.121932142,0.026267417,0.351845974,0.347844169,0.439914085
 01/12  14:00:00,1.323436603,3.137857832,0,3.113070092,0,0.08081155,0.08081155,0.08081155,0.121932142,0.026267417,0.317847783,0.359872426,0.400061285
 01/12  15:00:00,1.283412654,3.003356633,0,2.977173136,0,0.07751158,0.07751158,0.07751158,0.128349577,0.027649903,0.292642171,0.380136245,0.360479178
 01/12  16:00:00,1.358008689,2.963831599,0,2.936192634,0,0.07669025,0.07669025,0.07669025,0.160436991,0.034562383,0.302863616,0.401266965,0.365544484
 01/12  17:00:00,1.659244287,2.840095057,0,2.807403005,0,0.07334154,0.07334154,0.07334154,0.269534103,0.058064812,0.353720743,0.474628493,0.413310596
 01/12  18:00:00,2.249796684,3.390427325,0,3.350711707,0,0.087650346,0.087650346,0.087650346,0.500563357,0.107834641,0.445069937,0.576597765,0.515436638
 01/12  19:00:00,2.649387952,2.50931747,0,2.466198296,0,0.064017415,0.064017415,0.064017415,0.744427561,0.160369476,0.398283704,0.626011142,0.609634654
 01/12  20:00:00,2.62188518,2.338745521,0,2.294238055,0,0.059425283,0.059425283,0.059425283,0.789349925,0.170046944,0.315345897,0.646166599,0.624906532
 01/12  21:00:00,2.419997218,2.485309342,0,2.439271768,0,0.063286263,0.063286263,0.063286263,0.680252812,0.146544516,0.275874928,0.668380946,0.569013753
 01/12  22:00:00,2.190942397,2.666686166,0,2.621723399,0,0.068040744,0.068040744,0.068040744,0.5711557,0.123042104,0.258342283,0.652776722,0.500940845
 01/12  23:00:00,1.780085907,3.036948301,0,2.998038789,0,0.077807768,0.077807768,0.077807768,0.429971094,0.092627195,0.205880856,0.564894597,0.392260397
 01/12  24:00:00,1.363535381,3.366648604,0,3.332836961,0,0.086526348,0.086526348,0.086526348,0.295204003,0.063594789,0.135920782,0.490882893,0.274762566
 01/13  01:00:00,0.942401965,3.725498275,0,3.697530896,0,0.095846085,0.095846085,0.095846085,0.154019476,0.033179897,0.086369242,0.406034923,0.150308342
 01/13  02:00:00,0.767803592,3.975994064,0,3.950243476,0,0.102312847,0.102312847,0.102312847,0.089844728,0.019354937,0.072238755,0.37385121,0.093557114
 01/13  03:00:00,0.709589678,4.187229566,0,4.161777535,0,0.107623592,0.107623592,0.107623592,0.064174796,0.013824955,0.059715255,0.369516703,0.078090377
